institute_code,year,shift,class_code,group,section,exam,subject,type,roll,marks
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,44,28
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,45,30
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,46,22
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,47,30
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,48,22
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,49,22
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,50,28
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,51,23
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,52,22
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,53,24
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,54,26
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,55,26
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,56,26
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,57,22
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,58,21
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,59,23
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,60,30
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,61,30
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,62,21
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,63,27
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,64,22
PHS,2025,day,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,MCQ,65,25
