institute_code,year,shift,class_code,group,section,exam,subject,type,roll,marks
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,35,55
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,36,53
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,37,39
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,38,51
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,39,29
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,40,32
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,41,43
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,42,35
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,43,39
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,44,54
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,45,67
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,46,31
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,47,69
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,48,54
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,49,39
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,50,67
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,51,20
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,52,55
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,53,70
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,54,67
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,55,25
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,56,45
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,57,47
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,58,33
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,59,43
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,60,56
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,61,44
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,62,27
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,63,63
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,64,55
PHS,2025,morning,6,N/A,A,অর্ধবার্ষিক পরীক্ষা,গণিত,WR,65,31
